case_id,recording_id,input_edf_path,input_sampling_rate_hz,output_sampling_rate_hz,input_n_times,output_n_times,input_duration_seconds,output_duration_seconds,input_channel_count,output_channel_count,output_channel_order,filter_applied,l_freq_hz,h_freq_hz,notch_applied,resampling_applied,rereferencing_applied,normalization_applied,before_expected_ictal_annotation_count,before_observed_ictal_annotation_count,before_ictal_annotation_count_match,before_all_ictal_annotations_inside_raw,after_expected_ictal_annotation_count,after_observed_ictal_annotation_count,after_ictal_annotation_count_match,after_all_ictal_annotations_inside_raw,output_fif_path,output_file_size_bytes,output_sha256,preprocessing_version,harmonization_policy_version,channel_set_name,mne_version,git_commit,run_timestamp_utc,processing_status
chb13,chb13_56,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb13/chb13_56.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb13\chb13_56_preproc-v1_raw.fif,62728717,fd4124ced2738369a1deabf9c0f9240cca2f4b9c64247e1dac78745a90937f42,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb13,chb13_58,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb13/chb13_58.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb13\chb13_58_preproc-v1_raw.fif,62728838,6febd484577e91d655d1fc52cde17b56dc30773ee3898cd488945ce6a66693fd,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb13,chb13_59,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb13/chb13_59.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb13\chb13_59_preproc-v1_raw.fif,62728838,75b48d5742059049c00a96f7214030b9cc8e425238ef0ec2791fe67045ff5d32,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb13,chb13_60,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb13/chb13_60.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb13\chb13_60_preproc-v1_raw.fif,62728838,b4d643494d2266336e4c8ad555e151e2137e85cd16f5d12b7b5d9f65a5f5f761,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb13,chb13_62,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb13/chb13_62.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,3,3,True,True,3,3,True,True,data\interim\chbmit\preprocessing_v1\chb13\chb13_62_preproc-v1_raw.fif,62728874,3da816ebd1f48af9131ad0b6f189a223d22c1700acc61695e73d5d3590153da5,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_01,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_01.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_01_preproc-v1_raw.fif,62728717,a6020f3849ff3efb06a67dd5ebaa19d048fbc0502dbf1f2424168f7119ce8828,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_02,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_02.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_02_preproc-v1_raw.fif,62728717,30683be6e07f481845e68b6885b96a30e1af8b8cd63e096800b04c41d07c56e1,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_03,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_03.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_03_preproc-v1_raw.fif,62728838,778889286c3dea04250318de6d537885e507b88568b168456de2df860c311f3b,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_04,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_04.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,2,2,True,True,2,2,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_04_preproc-v1_raw.fif,62728856,a0e95891c710c6b79517dc325b39b49614223ddc8d9ce81e83c59566ab88ac62,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_06,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_06.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_06_preproc-v1_raw.fif,62728838,445e3d641f27c9aebfea562666e8ca33f6aa435a7c4bb1e7bb184327675e97dd,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_07,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_07.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_07_preproc-v1_raw.fif,62728717,5813a1d623fd1d97ee41dfbe24f7f20e7bd2d29c64a8161586bc98a4a9d33d4c,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_11,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_11.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_11_preproc-v1_raw.fif,62728838,23a93d66c3d629b7e31d11447ae66c1654fbfc40722b871f1a02aeec2e1b279a,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_12,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_12.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_12_preproc-v1_raw.fif,62728717,833d10dcbc4e8a208e4fa81ad8aa3cad644914b2785e922368eaabcf0702e947,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_13,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_13.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_13_preproc-v1_raw.fif,62728717,5acb0a521922e33a4d5a2b92859740564b8ac4ac9f2d1948b4ddefd4f37aa4fa,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_14,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_14.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_14_preproc-v1_raw.fif,62728717,338a220c12fe76c4817ca71b421cf11c18e8fa73381aa22c9ca7e547d9e963d7,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_16,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_16.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_16_preproc-v1_raw.fif,62728717,c3036f12c1c79f009b03a8ecc743d499257faf6fa30f80ba816b82404a60c857,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_17,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_17.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_17_preproc-v1_raw.fif,62728838,2b41be59a7bd94f4274ae6929c533961a03f684f8c4c6428028d997c08db8878,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_18,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_18.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_18_preproc-v1_raw.fif,62728838,9777d0b694fa82e9c8412f706a5ba2735a655cf50a18a83cdb3f2fcdfbe2432e,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_19,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_19.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_19_preproc-v1_raw.fif,62728717,2aad70532050aecca6460272edb7d6730b3d70de47b1fe54ff5932b16b903aa4,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_20,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_20.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_20_preproc-v1_raw.fif,62728717,6579d60b1d2a8b459e3c58ca95c5b19f03d426b6bab980eb85d35d5a7c3384cb,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_22,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_22.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_22_preproc-v1_raw.fif,62728717,664a8496bfe2edcef1feb9cebaca6208cd9092ff1d35844866d96abd48ff411d,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_24,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_24.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_24_preproc-v1_raw.fif,62728717,96065bbec02d11e626c8dca10f513c744ad25b7cb51a127ab04ca5c697125225,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_25,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_25.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_25_preproc-v1_raw.fif,62728717,71c87756c9ecaed5be781a64f016f9c9d43d8a1ac48023733bb6e9319a1fdca8,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_26,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_26.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_26_preproc-v1_raw.fif,62728717,f8fa63749251c80d4317cce6b655a19f6cb21e78ead4f0661033e297920130e9,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_27,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_27.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,1,1,True,True,1,1,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_27_preproc-v1_raw.fif,62728838,5e38a3ce7a56db0bc2bc556bb86942c968e1e2fbc640418ad87f922ab286572f,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_29,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_29.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_29_preproc-v1_raw.fif,62728717,c95c099237848924c854a71c3b2a4221a7948d85b3debc81322971af51c38dca,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_30,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_30.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_30_preproc-v1_raw.fif,62728717,64f9942f0c86559211f700a82fa3dfe0aafd2ad882ae51923f93675902229a30,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_32,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_32.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_32_preproc-v1_raw.fif,62728717,8c83e7f4d9886a6dcbc42d6b47fdc9f19c4d90d60bef8e1eae50b6c1709dd6b0,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_37,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_37.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_37_preproc-v1_raw.fif,62728717,2cfb0a0039b578643caf66e5c0437ed9070e4773ec095914c7775ccc60d5546e,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_39,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_39.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_39_preproc-v1_raw.fif,62728717,1a158616489c63e95f50d3a3f73e07720d13b0f5bc5b3f12e62766e86c3d6c34,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb14,chb14_42,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb14/chb14_42.edf,256.0,256.0,921600,921600,3600.0,3600.0,28,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb14\chb14_42_preproc-v1_raw.fif,62728717,ff4e241c54b83ab4b1ad54e30d0ffe286191340a898daaee4a20e0d7ffffd428,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb15,chb15_01,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb15/chb15_01.edf,256.0,256.0,922112,922112,3602.0,3602.0,31,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb15\chb15_01_preproc-v1_raw.fif,62763565,e0f78cf539d7dead99d02ac59c7497fb9477a03e0bd0b331a2a8efbf14cba00a,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
chb15,chb15_02,E:/My_Github/epilepsy-eeg-hybrid-ai/data/raw/chbmit/chb15/chb15_02.edf,256.0,256.0,921600,921600,3600.0,3600.0,38,17,FP1-F7|F7-T7|T7-P7|P7-O1|FP1-F3|F3-C3|C3-P3|P3-O1|FZ-CZ|CZ-PZ|FP2-F4|F4-C4|C4-P4|P4-O2|FP2-F8|F8-T8|P8-O2,True,0.5,45.0,False,False,False,False,0,0,True,True,0,0,True,True,data\interim\chbmit\preprocessing_v1\chb15\chb15_02_preproc-v1_raw.fif,62728717,e018b9a945ce0f1c73d28cbb08aecf82f61eae33d771ec522363aa7086f712b8,preprocessing_v1,harmonization_v1,primary_17,1.12.1,3e33b1dcc42f16cd9604ba3aedc514ffa9e8bb93,2026-07-31T13:41:19.402535+00:00,success
